"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.5518220755875
1.57542,0,-170,2.76148298909377
1.57542,0,-160,9.54807370541999
1.57542,0,-150,28.9230848539934
1.57542,0,-140,14.0468696071479
1.57542,0,-130,11.305340218526
1.57542,0,-120,9.89084893572766
1.57542,0,-110,8.83843141729294
1.57542,0,-100,7.92014991261318
1.57542,0,-90,7.02074897822638
1.57542,0,-80,6.08392635087082
1.57542,0,-70,5.11981577761088
1.57542,0,-60,4.18194962944513
1.57542,0,-50,3.35898368059685
1.57542,0,-40,2.78985494201083
1.57542,0,-30,2.61312040195285
1.57542,0,-20,2.78216408137406
1.57542,0,-10,3.05790235437632
1.57542,0,0,3.23041530166546
1.57542,0,10,3.22166710359893
1.57542,0,20,3.08688297424792
1.57542,0,30,2.98479703327796
1.57542,0,40,3.09251585694367
1.57542,0,50,3.47808197838483
1.57542,0,60,4.08176747221481
1.57542,0,70,4.81330620383269
1.57542,0,80,5.60613065010832
1.57542,0,90,6.4182610270303
1.57542,0,100,7.23661932440807
1.57542,0,110,8.09226104286271
1.57542,0,120,9.07563048037972
1.57542,0,130,10.4651343851048
1.57542,0,140,13.5876228415455
1.57542,0,150,61.4437492170462
1.57542,0,160,7.86303566450818
1.57542,0,170,3.16075198228962
1.57542,0,180,3.5518220755875
