"Freq [GHz]","dB(S(1,1)) []"
1.55,-1.73442686142351
1.550005,-1.73483412001146
1.55001,-1.73524151625197
1.550015,-1.73564905020475
1.55002,-1.73605672192949
1.550025,-1.73646453148598
1.55003,-1.73687247893401
1.550035,-1.73728056433336
1.55004,-1.73768878774393
1.550045,-1.73809714922557
1.55005,-1.73850564883821
1.550055,-1.73891428664181
1.55006,-1.73932306269632
1.550065,-1.73973197706178
1.55007,-1.74014102979825
1.550075,-1.74055022096576
1.55008,-1.74095955062447
1.550085,-1.74136901883447
1.55009,-1.74177862565598
1.550095,-1.74218837114921
1.5501,-1.74259825537436
1.550105,-1.74300827839174
1.55011,-1.74341844026163
1.550115,-1.74382874104438
1.55012,-1.74423918080036
1.550125,-1.74464975958996
1.55013,-1.74506047747363
1.550135,-1.74547133451183
1.55014,-1.74588233076506
1.550145,-1.74629346629386
1.55015,-1.74670474115879
1.550155,-1.74711615542043
1.55016,-1.74752770913945
1.550165,-1.74793940237648
1.55017,-1.74835123519223
1.550175,-1.74876320764742
1.55018,-1.74917531980282
1.550185,-1.74958757171924
1.55019,-1.74999996345747
1.550195,-1.75041249507838
1.5502,-1.75082516664289
1.550205,-1.7512379782119
1.55021,-1.75165092984639
1.550215,-1.75206402160731
1.55022,-1.75247725355573
1.550225,-1.7528906257527
1.55023,-1.75330413825928
1.550235,-1.75371779113663
1.55024,-1.75413158444587
1.550245,-1.75454551824822
1.55025,-1.7549595926049
1.550255,-1.75537380757714
1.55026,-1.75578816322626
1.550265,-1.75620265961357
1.55027,-1.75661729680042
1.550275,-1.7570320748482
1.55028,-1.75744699381833
1.550285,-1.75786205377227
1.55029,-1.75827725477152
1.550295,-1.75869259687758
1.5503,-1.75910808015202
1.550305,-1.7595237046564
1.55031,-1.75993947045238
1.550315,-1.76035537760159
1.55032,-1.76077142616572
1.550325,-1.7611876162065
1.55033,-1.76160394778569
1.550335,-1.76202042096505
1.55034,-1.76243703580645
1.550345,-1.76285379237169
1.55035,-1.7632706907227
1.550355,-1.76368773092139
1.55036,-1.76410491302971
1.550365,-1.76452223710966
1.55037,-1.76493970322324
1.550375,-1.76535731143254
1.55038,-1.76577506179963
1.550385,-1.76619295438664
1.55039,-1.76661098925572
1.550395,-1.76702916646908
1.5504,-1.76744748608893
1.550405,-1.76786594817754
1.55041,-1.76828455279719
1.550415,-1.76870330001021
1.55042,-1.76912218987898
1.550425,-1.76954122246586
1.55043,-1.76996039783331
1.550435,-1.77037971604378
1.55044,-1.77079917715976
1.550445,-1.77121878124379
1.55045,-1.77163852835843
1.550455,-1.77205841856628
1.55046,-1.77247845192998
1.550465,-1.77289862851218
1.55047,-1.7733189483756
1.550475,-1.77373941158295
1.55048,-1.77416001819702
1.550485,-1.77458076828061
1.55049,-1.77500166189655
1.550495,-1.77542269910772
1.5505,-1.77584387997701
1.550505,-1.77626520456736
1.55051,-1.77668667294178
1.550515,-1.77710828516323
1.55052,-1.77753004129478
1.550525,-1.77795194139952
1.55053,-1.77837398554052
1.550535,-1.77879617378098
1.55054,-1.77921850618401
1.550545,-1.77964098281288
1.55055,-1.78006360373084
1.550555,-1.78048636900113
1.55056,-1.78090927868712
1.550565,-1.78133233285212
1.55057,-1.78175553155953
1.550575,-1.7821788748728
1.55058,-1.78260236285534
1.550585,-1.78302599557067
1.55059,-1.78344977308232
1.550595,-1.78387369545383
1.5506,-1.78429776274881
1.550605,-1.78472197503088
1.55061,-1.7851463323637
1.550615,-1.785570834811
1.55062,-1.78599548243647
1.550625,-1.78642027530392
1.55063,-1.78684521347712
1.550635,-1.78727029701993
1.55064,-1.78769552599622
1.550645,-1.78812090046989
1.55065,-1.78854642050488
1.550655,-1.7889720861652
1.55066,-1.78939789751482
1.550665,-1.78982385461782
1.55067,-1.79024995753825
1.550675,-1.79067620634027
1.55068,-1.79110260108801
1.550685,-1.79152914184565
1.55069,-1.79195582867743
1.550695,-1.79238266164762
1.5507,-1.79280964082047
1.550705,-1.79323676626037
1.55071,-1.79366403803162
1.550715,-1.79409145619866
1.55072,-1.79451902082593
1.550725,-1.79494673197787
1.55073,-1.79537458971901
