"Freq [GHz]","dB(S(1,1)) []"
1.4,-0.688256160782576
1.40015,-0.689388622910003
1.4003,-0.69052379387716
1.40045,-0.691661682064543
1.4006,-0.692802295883999
1.40075,-0.693945643778871
1.4009,-0.695091734224115
1.40105,-0.69624057572647
1.4012,-0.697392176824567
1.40135,-0.698546546089099
1.4015,-0.699703692122943
1.40165,-0.700863623561307
1.4018,-0.702026349071889
1.40195,-0.703191877354987
1.4021,-0.70436021714368
1.40225,-0.705531377203953
1.4024,-0.706705366334846
1.40255,-0.707882193368612
1.4027,-0.709061867170842
1.40285,-0.710244396640638
1.403,-0.711429790710752
1.40315,-0.712618058347727
1.4033,-0.713809208552067
1.40345,-0.715003250358369
1.4036,-0.716200192835494
1.40375,-0.717400045086704
1.4039,-0.718602816249829
1.40405,-0.719808515497404
1.4042,-0.721017152036849
1.40435,-0.722228735110603
1.4045,-0.723443273996291
1.40465,-0.724660778006895
1.4048,-0.725881256490877
1.40495,-0.72710471883238
1.4051,-0.728331174451354
1.40525,-0.729560632803743
1.4054,-0.730793103381631
1.40555,-0.73202859571341
1.4057,-0.733267119363956
1.40585,-0.734508683934754
1.406,-0.735753299064121
1.40615,-0.737000974427321
1.4063,-0.738251719736768
1.40645,-0.739505544742168
1.4066,-0.740762459230707
1.40675,-0.742022473027204
1.4069,-0.743285595994306
1.40705,-0.744551838032633
1.4072,-0.74582120908096
1.40735,-0.747093719116396
1.4075,-0.748369378154555
1.40765,-0.749648196249727
1.4078,-0.750930183495068
1.40795,-0.752215350022747
1.4081,-0.753503706004165
1.40825,-0.754795261650091
1.4084,-0.756090027210881
1.40855,-0.757388012976634
1.4087,-0.758689229277375
1.40885,-0.759993686483251
1.409,-0.761301395004701
1.40915,-0.762612365292654
1.4093,-0.763926607838691
1.40945,-0.765244133175265
1.4096,-0.76656495187586
1.40975,-0.767889074555192
1.4099,-0.769216511869399
1.41005,-0.77054727451622
1.4102,-0.77188137323521
1.41035,-0.77321881880791
1.4105,-0.774559622058045
1.41065,-0.775903793851724
1.4108,-0.777251345097642
1.41095,-0.778602286747254
1.4111,-0.779956629794994
1.41125,-0.781314385278467
1.4114,-0.782675564278646
1.41155,-0.784040177920077
1.4117,-0.785408237371072
1.41185,-0.786779753843926
1.412,-0.788154738595118
1.41215,-0.789533202925492
1.4123,-0.7909151581805
1.41245,-0.792300615750387
1.4126,-0.793689587070412
1.41275,-0.795082083621032
1.4129,-0.796478116928147
1.41305,-0.797877698563289
1.4132,-0.799280840143839
1.41335,-0.80068755333325
1.4135,-0.802097849841251
1.41365,-0.803511741424069
1.4138,-0.804929239884639
1.41395,-0.806350357072839
1.4141,-0.807775104885693
1.41425,-0.809203495267606
1.4144,-0.810635540210566
1.41455,-0.812071251754392
1.4147,-0.813510641986939
1.41485,-0.814953723044347
1.415,-0.81640050711123
1.41515,-0.817851006420942
1.4153,-0.819305233255784
1.41545,-0.820763199947252
1.4156,-0.822224918876251
1.41575,-0.823690402473336
1.4159,-0.825159663218954
1.41605,-0.826632713643665
1.4162,-0.828109566328392
1.41635,-0.829590233904648
1.4165,-0.831074729054792
1.41665,-0.832563064512246
1.4168,-0.834055253061768
1.41695,-0.83555130753966
1.4171,-0.837051240834046
1.41725,-0.838555065885094
1.4174,-0.840062795685282
1.41755,-0.841574443279624
1.4177,-0.843090021765952
1.41785,-0.844609544295139
1.418,-0.846133024071364
1.41815,-0.847660474352373
1.4183,-0.849191908449714
1.41845,-0.850727339729015
1.4186,-0.852266781610242
1.41875,-0.853810247567937
1.4189,-0.855357751131512
1.41905,-0.856909305885478
1.4192,-0.858464925469736
1.41935,-0.860024623579831
1.4195,-0.86158841396722
1.41965,-0.863156310439541
1.4198,-0.864728326860889
1.41995,-0.866304477152074
1.4201,-0.867884775290909
1.42025,-0.869469235312483
1.4204,-0.871057871309422
1.42055,-0.87265069743219
1.4207,-0.874247727889342
1.42085,-0.875848976947832
1.421,-0.877454458933276
1.42115,-0.879064188230243
1.4213,-0.880678179282547
1.42145,-0.882296446593517
1.4216,-0.883919004726301
1.42175,-0.88554586830415
1.4219,-0.887177052010715
1.42205,-0.888812570590336
1.4222,-0.890452438848336
1.42235,-0.892096671651322
1.4225,-0.893745283927481
1.42265,-0.89539829066688
1.4228,-0.897055706921782
1.42295,-0.898717547806914
1.4231,-0.90038382849981
1.42325,-0.902054564241104
1.4234,-0.903729770334831
1.42355,-0.905409462148752
1.4237,-0.907093655114652
1.42385,-0.908782364728661
1.424,-0.910475606551578
1.42415,-0.912173396209172
1.4243,-0.913875749392511
1.42445,-0.915582681858284
1.4246,-0.917294209429119
1.42475,-0.919010347993909
1.4249,-0.920731113508145
1.42505,-0.92245652199424
1.4252,-0.924186589541856
1.42535,-0.92592133230824
1.4255,-0.927660766518551
1.42565,-0.92940490846621
1.4258,-0.931153774513229
1.42595,-0.932907381090553
1.4261,-0.934665744698398
1.42625,-0.936428881906598
1.4264,-0.938196809354948
1.42655,-0.939969543753558
1.4267,-0.941747101883203
1.42685,-0.943529500595656
1.427,-0.945316756814066
1.42715,-0.947108887533299
1.4273,-0.948905909820308
1.42745,-0.95070784081448
1.4276,-0.952514697727989
1.42775,-0.954326497846199
1.4279,-0.956143258527985
1.42805,-0.95796499720613
1.4282,-0.959791731387683
1.42835,-0.961623478654338
1.4285,-0.963460256662793
1.42865,-0.965302083145149
1.4288,-0.967148975909275
1.42895,-0.969000952839193
1.4291,-0.970858031895462
1.42925,-0.972720231115558
1.4294,-0.974587568614256
1.42955,-0.976460062584051
1.4297,-0.978337731295511
1.42985,-0.980220593097699
1.43,-0.982108666418545
1.43015,-0.984001969765278
1.4303,-0.985900521724796
1.43045,-0.987804340964084
1.4306,-0.989713446230628
1.43075,-0.991627856352796
1.4309,-0.993547590240281
1.43105,-0.995472666884494
1.4312,-0.997403105358985
1.43135,-0.999338924819869
1.4315,-1.00128014450622
1.43165,-1.00322678374054
1.4318,-1.00517886192913
1.43195,-1.00713639856255
1.4321,-1.00909941321607
1.43225,-1.01106792555005
1.4324,-1.0130419553104
1.43255,-1.01502152232904
1.4327,-1.0170066465243
1.43285,-1.01899734790141
1.433,-1.0209936465529
1.43315,-1.02299556265908
1.4333,-1.02500311648846
1.43345,-1.02701632839824
1.4336,-1.02903521883476
1.43375,-1.03105980833392
1.4339,-1.03309011752169
1.43405,-1.03512616711455
1.4342,-1.03716797791997
1.43435,-1.03921557083685
1.4345,-1.04126896685606
1.43465,-1.04332818706081
1.4348,-1.04539325262724
1.43495,-1.04746418482483
1.4351,-1.0495410050169
1.43525,-1.05162373466113
1.4354,-1.05371239530998
1.43555,-1.05580700861127
1.4357,-1.05790759630859
1.43585,-1.06001418024187
1.436,-1.06212678234785
1.43615,-1.06424542466056
1.4363,-1.06637012931189
1.43645,-1.06850091853203
1.4366,-1.07063781465006
1.43675,-1.07278084009439
1.4369,-1.07493001739335
1.43705,-1.07708536917564
1.4372,-1.07924691817094
1.43735,-1.08141468721036
1.4375,-1.08358869922704
1.43765,-1.08576897725664
1.4378,-1.08795554443788
1.43795,-1.09014842401313
1.4381,-1.0923476393289
1.43825,-1.09455321383642
1.4384,-1.09676517109218
1.43855,-1.0989835347585
1.4387,-1.10120832860406
1.43885,-1.10343957650452
1.439,-1.10567730244301
1.43915,-1.10792153051076
1.4393,-1.11017228490764
1.43945,-1.11242958994275
1.4396,-1.114693470035
1.43975,-1.1169639497137
1.4399,-1.11924105361912
1.44005,-1.12152480650311
1.4402,-1.12381523322968
1.44035,-1.12611235877561
1.4405,-1.12841620823101
1.44065,-1.1307268068
1.4408,-1.13304417980126
1.44095,-1.13536835266865
1.4411,-1.13769935095185
1.44125,-1.14003720031696
1.4414,-1.14238192654713
1.44155,-1.14473355554319
1.4417,-1.14709211332428
1.44185,-1.14945762602849
1.442,-1.15183011991348
1.44215,-1.15420962135716
1.4423,-1.15659615685832
1.44245,-1.15898975303726
1.4426,-1.16139043663646
1.44275,-1.16379823452128
1.4429,-1.16621317368054
1.44305,-1.16863528122728
1.4432,-1.17106458439936
1.44335,-1.17350111056018
1.4435,-1.17594488719932
1.44365,-1.1783959419333
1.4438,-1.18085430250617
1.44395,-1.18331999679027
1.4441,-1.18579305278691
1.44425,-1.18827349862708
1.4444,-1.19076136257213
1.44455,-1.19325667301452
1.4447,-1.19575945847851
1.44485,-1.19826974762088
1.445,-1.20078756923165
1.44515,-1.20331295223484
1.4453,-1.20584592568916
1.44545,-1.20838651878878
1.4456,-1.21093476086408
1.44575,-1.21349068138235
1.4459,-1.21605430994858
1.44605,-1.21862567630623
1.4462,-1.22120481033795
1.44635,-1.22379174206638
1.4465,-1.22638650165489
1.44665,-1.2289891194084
1.4468,-1.23159962577412
1.44695,-1.23421805134237
1.4471,-1.23684442684734
1.44725,-1.2394787831679
1.4474,-1.24212115132841
1.44755,-1.24477156249953
1.4477,-1.24743004799899
1.44785,-1.25009663929246
1.448,-1.25277136799434
1.44815,-1.25545426586861
1.4483,-1.25814536482962
1.44845,-1.26084469694299
1.4486,-1.26355229442642
1.44875,-1.26626818965049
1.4489,-1.26899241513963
1.44905,-1.27172500357286
1.4492,-1.27446598778476
1.44935,-1.27721540076623
1.4495,-1.27997327566546
1.44965,-1.28273964578878
1.4498,-1.28551454460154
1.44995,-1.28829800572901
1.4501,-1.29109006295727
1.45025,-1.29389075023412
1.4504,-1.29670010167001
1.45055,-1.29951815153893
1.4507,-1.30234493427936
1.45085,-1.30518048449517
1.451,-1.30802483695656
1.45115,-1.31087802660102
1.4513,-1.31374008853427
1.45145,-1.3166110580312
1.4516,-1.31949097053685
1.45175,-1.32237986166734
1.4519,-1.3252777672109
1.45205,-1.3281847231288
1.4522,-1.33110076555635
1.45235,-1.33402593080389
1.4525,-1.33696025535779
1.45265,-1.33990377588146
1.4528,-1.34285652921635
1.45295,-1.34581855238297
1.4531,-1.34878988258193
1.45325,-1.35177055719495
1.4534,-1.35476061378591
1.45355,-1.35776009010187
1.4537,-1.36076902407418
1.45385,-1.36378745381948
1.454,-1.36681541764079
1.45415,-1.36985295402858
1.4543,-1.37290010166185
1.45445,-1.37595689940923
1.4546,-1.37902338633003
1.45475,-1.38209960167542
1.4549,-1.38518558488945
1.45505,-1.38828137561022
1.4552,-1.39138701367102
1.45535,-1.39450253910139
1.4555,-1.39762799212835
1.45565,-1.40076341317745
1.4558,-1.40390884287401
1.45595,-1.40706432204423
1.4561,-1.41022989171637
1.45625,-1.41340559312196
1.4564,-1.41659146769691
1.45655,-1.41978755708281
1.4567,-1.42299390312803
1.45685,-1.42621054788898
1.457,-1.42943753363133
1.45715,-1.43267490283124
1.4573,-1.43592269817654
1.45745,-1.43918096256804
1.4576,-1.44244973912077
1.45775,-1.44572907116519
1.4579,-1.44901900224852
1.45805,-1.45231957613597
1.4582,-1.45563083681205
1.45835,-1.45895282848186
1.4585,-1.46228559557239
1.45865,-1.46562918273385
1.4588,-1.46898363484094
1.45895,-1.47234899699424
1.4591,-1.47572531452152
1.45925,-1.47911263297908
1.4594,-1.48251099815314
1.45955,-1.48592045606115
1.4597,-1.48934105295323
1.45985,-1.49277283531352
1.46,-1.49621584986157
1.46015,-1.49967014355379
1.4603,-1.50313576358477
1.46045,-1.50661275738882
1.4606,-1.51010117264133
1.46075,-1.51360105726022
1.4609,-1.51711245940743
1.46105,-1.52063542749034
1.4612,-1.52417001016327
1.46135,-1.52771625632895
1.4615,-1.53127421514004
1.46165,-1.5348439360006
1.4618,-1.53842546856764
1.46195,-1.54201886275262
1.4621,-1.54562416872299
1.46225,-1.54924143690374
1.4624,-1.55287071797898
1.46255,-1.55651206289348
1.4627,-1.56016552285425
1.46285,-1.56383114933215
1.463,-1.56750899406349
1.46315,-1.57119910905162
1.4633,-1.57490154656858
1.46345,-1.57861635915674
